,gender,car,reality,child_num,income_total,income_type,edu_type,family_type,house_type,DAYS_BIRTH,DAYS_EMPLOYED,work_phone,phone,email,occyp_type,family_size,begin_month
364,0,0,0,0,0,1,2,4,1,8,0,0,0,0,0,1.0,0
365,0,0,1,0,0,1,2,1,1,8,0,0,1,0,0,2.0,0
366,0,0,1,0,0,2,2,1,1,3,1,1,0,1,0,2.0,2
367,1,1,1,0,0,4,2,1,1,3,1,1,0,0,1,2.0,1
368,0,0,1,0,0,4,2,2,1,4,1,0,0,0,1,1.0,3
369,1,1,1,0,0,0,2,1,1,5,1,0,0,0,1,2.0,2
370,0,1,1,1,1,4,3,0,1,4,1,1,1,0,2,3.0,2
371,0,0,0,0,0,0,2,1,1,6,1,0,0,0,4,2.0,1
372,1,1,1,0,1,0,2,1,1,7,1,0,0,1,2,2.0,1
373,0,1,1,1,1,0,2,1,1,5,1,0,1,1,5,3.0,3
374,1,1,1,1,3,0,3,0,1,5,1,0,0,0,4,3.0,1
375,0,0,1,0,1,1,3,1,1,7,0,0,0,0,0,2.0,1
376,1,1,1,1,0,4,2,1,1,4,1,0,0,0,1,3.0,0
377,0,0,1,2,0,4,3,1,1,2,1,0,0,0,0,4.0,2
378,1,1,0,0,1,0,3,2,1,2,1,0,1,0,0,1.0,1
379,0,0,1,0,0,4,2,1,1,4,1,1,0,0,0,2.0,1
380,0,1,0,0,0,0,3,1,1,6,1,0,0,0,5,2.0,0
381,0,1,0,0,0,4,2,1,1,6,1,0,0,0,2,2.0,0
382,1,1,0,2,1,0,3,1,1,1,1,0,0,1,10,4.0,1
383,0,0,1,0,0,1,2,4,1,8,0,0,1,0,0,1.0,0
384,0,1,1,0,1,2,3,2,1,6,1,0,0,0,5,1.0,1
385,0,0,1,0,0,4,2,0,1,0,1,0,1,0,17,2.0,0
386,0,1,1,0,0,0,1,1,1,5,1,0,0,1,4,2.0,0
387,0,0,1,0,2,2,3,1,1,7,1,0,0,0,2,2.0,1
388,0,1,1,0,0,0,3,1,1,1,1,0,0,0,0,2.0,0
389,0,0,0,1,0,4,2,1,1,3,1,0,1,0,13,3.0,2
390,0,0,0,1,0,1,2,1,1,6,0,0,0,0,0,3.0,0
391,1,0,0,2,0,4,3,0,1,5,1,1,0,0,1,4.0,0
392,1,1,0,2,0,4,2,1,1,3,1,0,1,0,1,4.0,3
393,0,0,1,1,0,4,1,1,1,1,1,0,1,0,3,3.0,3
394,1,1,1,0,0,4,2,1,1,6,1,1,0,0,0,2.0,3
395,1,0,0,2,0,4,2,1,1,1,1,0,0,1,1,4.0,3
396,0,0,1,0,0,1,2,4,1,8,0,0,0,0,0,1.0,1
397,0,0,1,0,0,1,2,1,1,7,0,0,1,0,0,2.0,0
398,0,0,1,0,0,0,3,3,1,2,1,0,0,0,13,1.0,1
399,1,0,1,0,0,1,2,1,1,8,0,0,0,0,0,2.0,0
400,0,0,1,0,0,0,2,1,1,1,1,0,0,0,13,2.0,0
401,0,1,0,0,0,2,3,1,1,4,1,0,0,0,0,2.0,1
402,0,1,1,0,0,1,2,1,1,7,0,0,0,0,0,2.0,2
403,0,0,1,0,0,1,2,1,1,8,0,0,0,0,0,2.0,0
404,0,0,1,0,0,0,3,0,1,1,1,1,1,0,5,2.0,0
405,0,0,0,0,0,2,2,1,1,7,1,0,0,0,4,2.0,2
406,0,0,1,0,1,1,3,1,1,8,0,0,0,0,0,2.0,0
407,1,1,0,0,0,1,3,1,1,7,0,0,0,0,0,2.0,1
408,0,0,1,0,0,4,0,0,1,4,1,0,0,0,1,2.0,1
409,0,0,0,1,0,4,3,1,1,3,1,0,1,0,8,3.0,1
410,0,0,1,3,0,2,3,1,1,4,1,0,0,0,5,5.0,0
411,1,1,1,0,0,1,2,1,1,7,0,0,0,0,0,2.0,1
412,0,0,1,1,0,4,2,0,1,2,1,0,0,1,0,3.0,2
413,1,1,1,0,0,1,2,1,1,7,0,0,0,0,0,2.0,0
414,0,1,1,0,0,4,2,3,5,2,1,0,0,0,3,1.0,3
415,0,0,0,0,0,4,2,4,1,9,1,0,0,0,0,1.0,1
416,1,0,0,1,0,0,2,1,5,5,1,0,0,0,6,3.0,1
417,0,0,0,0,0,2,2,1,5,2,1,0,1,0,7,2.0,1
418,1,0,0,0,0,0,2,0,1,2,1,0,0,0,10,2.0,1
419,1,1,1,0,0,4,2,1,1,6,1,0,1,0,17,2.0,0
420,1,1,1,0,0,4,3,1,5,1,1,0,0,0,1,2.0,0
421,0,1,0,0,0,4,2,1,1,1,1,0,0,0,0,2.0,1
422,1,0,0,2,0,4,2,1,1,3,1,0,0,0,1,4.0,1
423,1,0,1,2,0,0,2,1,2,4,1,1,1,0,1,4.0,0
424,0,0,1,1,0,0,2,1,1,1,1,1,1,0,3,3.0,1
425,0,0,1,0,0,1,2,1,1,7,0,0,1,0,0,2.0,0
426,0,0,1,0,0,2,3,1,1,5,1,0,0,0,13,2.0,1
427,1,0,1,0,1,4,2,1,1,6,1,0,1,0,1,2.0,1
428,1,0,1,2,0,4,2,1,1,7,1,0,1,0,1,4.0,0
429,0,0,1,0,0,1,2,1,1,7,0,0,0,0,0,2.0,1
430,0,1,1,0,0,0,1,1,1,4,1,0,0,0,4,2.0,2
431,0,0,0,1,0,0,2,1,5,3,1,0,0,0,3,3.0,1
432,1,0,1,0,1,4,2,1,5,4,1,1,0,0,1,2.0,2
433,1,0,0,0,0,2,2,1,1,4,1,1,1,0,6,2.0,1
434,0,0,1,0,0,0,2,1,1,5,1,0,0,0,5,2.0,0
435,0,1,0,0,0,1,2,1,1,7,0,0,0,0,0,2.0,2
436,1,0,0,0,0,4,3,1,1,2,1,0,0,1,3,2.0,1
437,1,1,0,1,0,4,3,1,1,2,1,0,0,0,1,3.0,1
438,1,1,0,0,1,4,3,0,1,2,1,1,0,0,2,2.0,3
439,0,0,1,0,0,1,2,3,1,7,0,0,1,0,0,1.0,2
440,0,0,0,0,0,1,2,1,1,8,0,0,0,0,0,2.0,0
441,1,1,1,1,0,2,3,1,1,2,1,0,0,0,0,3.0,1
442,1,0,1,0,1,4,3,1,1,3,1,0,0,0,2,2.0,2
443,0,1,1,1,1,4,1,3,1,2,1,0,0,0,5,2.0,0
444,1,0,0,0,0,4,2,1,1,1,1,0,1,0,1,2.0,3
445,0,1,0,1,0,2,3,1,1,3,1,1,0,0,4,3.0,0
446,0,0,0,0,0,1,2,4,1,8,0,0,0,0,0,1.0,2
447,0,0,0,0,0,1,2,2,1,7,0,0,0,0,0,1.0,1
448,1,1,0,2,0,2,3,1,5,1,1,0,0,0,4,4.0,2
449,0,0,1,0,0,1,2,4,1,7,0,0,0,0,0,1.0,2
450,1,1,0,0,0,2,2,1,1,4,1,1,0,0,0,2.0,2
451,0,1,1,0,1,0,2,1,1,5,1,0,0,0,1,2.0,0
452,0,1,1,1,0,4,3,3,1,3,1,0,0,0,3,2.0,3
453,0,0,1,0,0,1,2,1,1,7,0,0,1,0,0,2.0,0
454,0,0,0,0,0,0,2,0,2,7,1,0,0,0,1,2.0,1
455,0,0,0,0,0,0,1,3,1,5,1,0,0,0,8,1.0,2
456,0,1,1,0,0,4,2,1,1,7,1,0,1,0,12,2.0,1
457,0,1,1,1,0,0,3,0,1,1,1,0,0,1,5,3.0,1
458,1,1,1,0,0,4,2,1,1,1,1,0,0,0,1,2.0,1
459,0,0,0,0,0,4,3,3,5,1,1,1,1,0,4,1.0,2
460,1,0,1,1,0,2,3,1,1,1,1,0,0,0,5,3.0,3
461,1,0,1,0,0,4,2,3,1,1,1,1,1,0,5,1.0,2
462,0,0,0,2,0,0,2,1,1,2,1,0,1,0,0,4.0,0
463,0,1,1,0,0,4,1,1,1,0,1,1,1,0,0,2.0,0
464,0,0,1,0,0,0,3,4,1,8,1,0,1,0,0,1.0,0
465,0,0,1,0,0,0,2,1,1,5,1,0,0,0,2,2.0,0
466,1,1,1,1,0,4,2,1,1,1,1,1,0,0,5,3.0,2
467,1,1,0,0,0,4,2,1,1,1,1,0,0,0,6,2.0,0
468,0,0,1,0,0,4,3,3,1,7,1,0,0,0,1,1.0,2
469,0,0,0,0,0,0,2,1,1,6,1,0,1,0,1,2.0,0
470,0,0,1,0,0,0,2,1,1,6,1,0,0,0,1,2.0,2
471,1,0,1,0,1,4,2,1,1,2,1,0,0,0,5,2.0,2
472,0,0,1,0,0,1,2,3,1,7,0,0,0,0,0,1.0,2
473,0,0,0,0,0,0,2,3,1,3,1,1,0,0,3,1.0,0
474,0,0,1,0,0,2,3,4,1,6,1,0,0,0,4,1.0,2
475,1,1,0,0,0,0,3,1,1,4,1,1,0,0,6,2.0,2
476,1,0,0,3,0,4,2,1,1,3,1,0,0,0,1,5.0,3
477,0,1,1,0,0,1,2,1,1,8,0,0,0,0,0,2.0,2
478,0,0,1,0,0,0,2,1,1,5,1,0,0,0,5,2.0,1
479,0,0,1,1,0,2,3,1,1,1,1,0,0,1,5,3.0,0
480,0,0,1,1,0,4,3,1,1,2,1,0,0,1,3,3.0,3
481,1,0,0,0,0,4,2,1,1,3,1,0,1,0,1,2.0,1
482,0,1,0,0,1,4,3,1,1,2,1,1,1,1,2,2.0,1
483,0,1,0,0,0,0,3,1,5,2,1,0,0,0,8,2.0,0
484,0,0,1,0,0,1,1,4,1,8,0,0,0,0,0,1.0,0
485,0,0,1,0,1,4,3,3,1,8,1,0,1,0,2,1.0,0
486,0,1,1,1,0,0,2,1,1,4,1,0,0,0,2,3.0,0
487,1,1,1,0,1,4,2,3,1,3,1,0,0,0,1,1.0,0
488,0,0,1,0,0,0,3,0,5,0,1,0,0,0,0,2.0,2
489,0,0,1,0,0,4,2,1,1,3,1,0,1,0,3,2.0,0
490,1,1,0,0,1,4,3,1,1,5,1,1,0,0,2,2.0,3
491,1,0,1,1,1,0,2,1,1,4,1,0,0,0,1,3.0,0
492,0,0,1,0,0,4,2,1,1,6,1,0,0,0,1,2.0,2
493,0,0,1,0,0,1,2,3,1,5,0,0,1,1,0,1.0,1
494,0,0,1,3,0,4,2,1,1,2,1,1,0,0,0,5.0,0
495,1,1,0,0,0,4,2,0,1,1,1,0,1,0,0,2.0,1
496,0,0,0,1,0,4,2,0,1,1,1,0,0,0,1,3.0,0
497,1,1,0,1,0,2,2,1,5,4,1,0,0,0,0,3.0,3
498,1,0,1,0,0,4,3,1,1,4,1,0,0,1,1,2.0,0
499,0,0,1,0,0,1,2,1,1,8,0,0,1,0,0,2.0,0
500,0,0,1,0,0,1,2,4,1,9,0,0,0,0,0,1.0,0
501,1,0,1,0,0,1,2,0,1,8,0,0,0,0,0,2.0,0
502,1,0,1,0,0,1,2,1,1,9,0,0,0,0,0,2.0,0
503,0,0,1,3,0,4,3,1,1,3,1,0,0,0,8,5.0,1
504,0,0,1,0,0,0,3,1,1,6,1,0,0,0,11,2.0,0
505,0,1,0,0,1,4,3,1,1,7,1,0,1,0,7,2.0,1
506,0,0,0,1,0,0,1,1,1,4,1,1,1,0,4,3.0,0
507,1,0,1,0,0,1,2,1,1,8,0,0,0,0,0,2.0,2
508,0,0,1,0,0,1,2,4,1,6,0,0,1,0,0,1.0,2
509,0,0,1,0,1,1,2,1,1,8,0,0,0,0,0,2.0,0
510,1,1,0,1,0,0,3,1,2,4,1,0,0,0,6,3.0,1
511,0,0,1,0,1,4,2,1,1,4,1,1,1,0,3,2.0,2
512,0,0,1,0,0,4,2,1,1,5,1,0,1,0,0,2.0,3
513,0,0,0,1,0,4,3,0,5,2,1,0,0,0,4,3.0,2
514,1,0,0,0,1,4,2,1,5,2,1,1,1,0,1,2.0,2
515,0,0,1,0,0,1,2,4,1,8,0,0,0,0,0,1.0,3
516,0,0,1,0,0,4,2,4,1,3,1,0,1,0,2,1.0,0
517,0,0,1,0,0,1,3,1,1,8,0,0,0,0,0,2.0,0
518,0,0,1,0,0,4,2,1,4,4,1,0,0,0,3,2.0,2
519,1,0,0,0,0,4,2,3,1,0,1,1,0,0,1,1.0,0
520,0,1,1,0,1,1,3,1,1,9,0,0,1,0,0,2.0,0
521,0,0,0,0,1,0,3,1,1,4,1,1,1,1,3,2.0,2
522,0,0,1,0,0,4,2,1,1,4,1,0,0,0,3,2.0,2
523,0,0,0,0,0,0,2,1,1,5,1,0,0,0,3,2.0,2
524,0,0,1,0,0,1,2,1,1,8,0,0,1,0,0,2.0,1
525,1,1,0,0,0,4,2,1,1,6,1,1,1,0,1,2.0,2
526,0,0,1,0,1,0,2,2,1,6,1,0,1,0,4,1.0,0
527,0,0,0,1,0,0,2,1,1,4,1,0,0,0,3,3.0,1
528,1,0,1,0,1,0,2,3,5,1,1,0,0,0,2,1.0,1
529,0,0,1,0,0,1,2,2,1,7,0,0,0,0,0,1.0,3
530,0,0,1,0,0,2,3,1,1,5,1,0,0,0,5,2.0,1
531,1,1,0,2,1,0,3,1,1,4,1,1,0,0,2,4.0,2
532,0,0,0,0,0,4,2,1,1,4,1,1,0,0,1,2.0,2
533,0,0,1,1,0,4,2,1,1,2,1,0,0,0,1,3.0,3
534,0,0,1,0,0,0,3,3,1,7,1,0,0,0,5,1.0,2
535,1,1,1,0,0,4,2,1,1,4,1,0,0,0,1,2.0,2
536,0,0,1,0,0,4,3,1,1,3,1,0,0,0,1,2.0,0
537,0,0,1,2,1,0,3,1,1,4,1,0,0,1,14,4.0,2
538,0,0,1,0,0,4,2,3,1,5,1,1,0,0,1,1.0,3
539,1,1,0,0,1,2,3,1,1,1,1,0,0,0,0,2.0,3
540,1,1,1,0,0,4,2,1,1,6,1,0,0,0,0,2.0,1
541,1,0,0,0,0,4,2,0,3,2,1,0,0,0,17,2.0,2
542,0,0,0,0,0,4,3,3,1,2,1,0,0,1,3,1.0,0
543,1,1,0,0,0,4,2,0,1,1,1,1,1,0,1,2.0,0
544,0,0,1,0,0,1,2,0,1,7,0,0,1,0,0,2.0,1
545,0,0,1,1,0,4,2,1,1,3,1,0,0,0,18,3.0,2
546,0,0,1,0,0,1,2,1,1,7,0,0,1,0,0,2.0,0
547,1,0,0,1,0,0,2,1,5,5,1,0,0,0,6,3.0,1
548,0,0,1,0,0,4,2,1,1,6,1,0,0,0,11,2.0,0
549,0,0,0,0,0,4,2,2,1,7,1,1,0,0,11,1.0,3
550,1,1,0,0,0,4,2,1,1,4,1,0,1,0,1,2.0,0
551,0,0,1,0,0,0,2,1,1,4,1,0,0,0,3,2.0,1
552,0,0,0,1,0,2,3,1,1,1,1,1,0,0,2,3.0,1
553,1,1,1,0,0,0,2,1,4,1,1,0,0,0,0,2.0,1
554,0,0,1,1,0,4,2,1,1,2,1,1,1,0,11,3.0,2
555,0,0,1,2,0,4,2,1,1,2,1,0,0,0,0,4.0,1
556,0,1,1,0,0,4,3,1,1,2,1,0,0,1,8,2.0,2
557,0,0,1,0,0,1,2,1,1,7,0,0,0,0,0,2.0,2
558,1,1,1,0,0,4,2,1,1,5,1,0,0,1,6,2.0,2
559,0,0,1,0,0,4,2,4,1,6,1,1,0,0,4,1.0,3
560,0,0,1,0,0,4,2,1,1,8,1,0,0,0,0,2.0,2
561,0,1,0,0,0,4,2,1,5,2,1,1,0,0,0,2.0,1
562,0,0,1,0,0,4,2,1,1,6,1,0,0,0,11,2.0,0
563,1,1,0,0,0,4,2,1,1,5,1,0,0,0,6,2.0,2
564,0,0,0,2,0,4,2,1,5,2,1,0,0,0,3,4.0,1
565,1,0,1,1,0,4,2,1,1,4,1,1,1,0,1,3.0,0
566,0,0,1,0,0,4,3,0,1,4,1,0,0,0,7,2.0,0
567,0,1,1,0,1,0,2,1,1,4,1,0,0,1,5,2.0,3
568,0,0,0,0,0,1,2,2,1,9,0,0,0,0,0,1.0,0
569,0,0,1,1,0,2,2,1,1,4,1,0,0,0,2,3.0,2
570,0,0,1,0,0,1,2,1,1,8,0,0,0,0,0,2.0,0
571,1,0,0,0,0,4,2,1,5,2,1,1,0,0,1,2.0,1
572,1,1,1,0,0,1,3,1,1,8,0,0,0,0,0,2.0,2
573,1,1,0,2,0,2,2,1,1,1,1,0,1,0,1,4.0,0
574,0,0,1,0,0,4,2,1,1,4,1,0,0,0,17,2.0,3
575,0,0,0,0,0,1,2,1,1,8,0,0,0,0,0,2.0,0
576,1,0,1,0,1,0,3,3,1,4,1,0,1,1,1,1.0,3
577,1,1,1,1,1,4,2,2,1,4,1,0,0,0,2,2.0,3
578,0,0,1,0,0,1,2,4,1,8,0,0,1,0,0,1.0,1
579,0,0,1,0,0,4,3,1,1,4,1,0,0,1,7,2.0,0
580,0,1,1,1,0,0,2,1,1,3,1,0,0,0,1,3.0,0
581,1,0,0,2,0,4,2,1,1,1,1,0,0,1,1,4.0,3
582,1,1,1,0,0,0,2,1,1,6,1,0,0,0,5,2.0,0
583,1,0,1,1,0,4,2,1,1,6,1,0,0,0,1,3.0,0
584,1,1,0,0,1,2,3,1,1,1,1,0,0,0,0,2.0,0
585,1,1,1,2,0,4,3,1,1,3,1,0,0,0,6,4.0,2
586,0,0,0,2,0,4,3,1,1,2,1,0,0,0,15,4.0,0
587,0,0,0,2,0,4,2,1,5,2,1,0,0,0,5,4.0,2
588,0,0,1,0,1,1,2,1,1,7,0,0,1,0,0,2.0,2
589,1,1,1,0,0,4,2,1,1,4,1,0,0,0,1,2.0,0
590,1,1,1,2,1,4,3,1,1,2,1,0,0,0,1,4.0,0
591,1,0,1,0,0,4,2,1,1,7,1,0,0,0,1,2.0,3
592,0,0,1,0,0,1,2,1,1,7,0,0,0,0,0,2.0,0
593,0,0,1,0,0,1,2,2,1,7,0,0,0,0,0,1.0,0
594,0,0,1,0,0,4,2,1,1,3,1,0,0,0,1,2.0,0
595,0,1,0,0,0,4,2,1,2,5,1,0,1,0,3,2.0,3
596,0,0,1,0,0,4,2,1,1,7,1,0,0,0,0,2.0,1
597,0,0,1,0,0,1,2,1,1,8,0,0,0,0,0,2.0,0
598,0,0,0,0,0,2,3,1,5,3,1,0,1,0,5,2.0,1
599,0,0,1,0,0,1,2,4,1,9,0,0,0,0,0,1.0,3
600,0,0,1,0,0,4,2,1,1,4,1,0,0,0,0,2.0,2
601,0,0,1,0,0,0,3,3,1,2,1,0,0,1,5,1.0,3
602,0,0,1,0,0,1,2,1,1,8,0,0,0,1,0,2.0,0
603,0,0,0,1,0,4,1,1,5,1,1,0,0,0,0,3.0,0
604,0,0,1,0,0,1,2,4,2,8,0,0,0,0,0,1.0,2
605,0,0,0,1,0,0,2,3,1,3,1,0,0,0,4,2.0,0
606,1,0,0,1,1,2,2,1,1,4,1,0,1,0,0,3.0,1
607,0,0,1,1,0,4,2,1,1,1,1,1,0,0,3,3.0,1
608,0,1,1,0,0,1,3,1,1,8,0,0,1,0,0,2.0,0
609,0,0,1,2,0,4,1,1,1,1,1,0,0,1,3,4.0,0
610,0,0,1,1,0,4,3,1,1,2,1,1,1,1,3,3.0,0
611,1,0,0,0,0,0,2,0,2,4,1,1,0,0,10,2.0,0
612,0,0,1,1,0,4,2,1,1,5,1,1,1,0,3,3.0,2
613,1,0,1,0,0,4,2,1,1,6,1,0,0,0,1,2.0,3
614,0,0,1,0,0,4,2,1,1,2,1,1,1,0,1,2.0,1
615,0,0,0,0,1,4,2,4,1,6,1,0,0,0,13,1.0,2
616,1,1,0,1,0,4,2,2,5,3,1,1,0,0,1,2.0,2
617,0,0,1,0,0,4,2,1,1,5,1,0,0,0,1,2.0,2
618,0,0,1,0,0,1,2,1,1,7,0,0,0,0,0,2.0,0
619,1,0,1,0,0,4,2,3,1,1,1,0,0,0,6,1.0,0
620,1,0,1,1,1,4,2,0,1,2,1,0,0,0,3,3.0,2
621,0,0,0,0,0,1,2,4,1,7,0,0,1,0,0,1.0,0
622,1,0,0,0,0,4,3,1,1,1,1,0,0,0,0,2.0,2
623,1,0,1,0,0,1,2,1,4,5,0,0,0,0,0,2.0,2
624,1,0,1,0,0,4,2,3,1,2,1,0,0,0,10,1.0,0
625,0,0,1,0,0,0,2,2,5,6,1,0,0,0,0,1.0,0
626,0,1,1,0,0,4,2,1,1,5,1,0,0,0,5,2.0,3
627,0,1,1,1,0,4,2,1,1,6,1,0,0,0,2,3.0,2
628,0,0,1,0,0,4,2,1,1,5,1,0,0,0,3,2.0,0
629,0,0,1,0,0,1,2,0,1,7,0,0,1,0,0,2.0,1
630,0,0,1,0,0,1,3,1,1,9,0,0,1,1,0,2.0,0
631,0,0,1,0,0,1,2,1,1,8,0,0,0,0,0,2.0,3
632,1,1,1,0,0,4,2,3,1,1,1,1,1,0,1,1.0,2
633,1,1,1,1,1,4,3,1,1,4,1,0,0,0,2,3.0,1
634,0,0,1,0,0,0,2,2,1,6,1,0,0,1,0,1.0,2
635,0,0,1,0,0,2,3,1,1,1,1,0,0,0,5,2.0,0
636,0,0,1,0,1,0,3,3,1,3,1,0,1,1,12,1.0,0
637,0,1,0,0,0,4,1,1,5,0,1,1,1,0,6,2.0,0
638,1,1,1,2,0,4,2,1,1,1,1,1,1,0,1,4.0,0
639,0,0,1,0,0,4,2,4,1,5,1,0,0,0,1,1.0,2
640,1,0,1,2,1,4,2,3,1,2,1,0,0,0,1,3.0,3
641,1,0,0,0,1,4,1,3,2,2,1,0,1,1,1,1.0,0
642,0,0,1,0,1,4,3,1,1,5,1,0,0,0,3,2.0,0
643,1,1,1,1,0,4,3,1,1,1,1,0,0,0,1,3.0,1
644,1,1,1,0,1,4,1,1,1,1,1,1,1,0,3,2.0,0
645,1,1,1,0,0,4,2,1,5,1,1,1,0,0,0,2.0,0
646,1,1,1,0,0,4,0,0,1,2,1,0,0,0,0,2.0,0
647,0,0,1,0,1,0,2,3,4,4,1,0,0,0,1,1.0,0
648,1,1,1,1,1,4,3,1,1,5,1,0,0,0,2,3.0,0
649,0,1,1,0,0,1,3,1,1,7,0,0,0,0,0,2.0,1
650,1,1,1,1,1,4,2,1,1,5,1,0,1,0,1,3.0,2
651,1,0,1,0,0,1,2,0,1,9,0,0,0,0,0,2.0,1
652,0,0,1,0,0,4,2,1,1,4,1,0,0,0,18,2.0,0
653,0,1,0,0,0,4,2,1,1,1,1,0,0,0,1,2.0,3
654,0,0,0,0,0,0,2,1,1,9,1,0,0,0,2,2.0,1
655,0,0,0,0,0,0,3,1,5,3,1,1,1,0,1,2.0,3
656,0,0,1,2,0,4,2,1,1,2,1,0,0,0,3,4.0,0
657,1,1,0,2,0,4,2,1,1,4,1,0,0,0,6,4.0,3
658,0,0,1,0,0,4,2,1,1,6,1,0,1,0,7,2.0,0
659,0,0,0,0,0,1,2,4,1,8,0,0,1,0,0,1.0,2
660,0,0,1,1,0,0,2,1,1,3,1,0,0,0,0,3.0,2
661,1,1,1,0,1,4,2,2,1,5,1,0,0,0,1,1.0,0
662,0,0,1,1,0,0,2,0,1,1,1,0,0,1,0,3.0,1
663,0,0,1,1,0,0,2,1,1,3,1,0,0,0,9,3.0,1
664,1,1,1,0,1,1,3,3,1,8,0,0,1,0,0,1.0,0
665,0,0,0,0,1,4,3,1,1,4,1,0,0,0,0,2.0,1
666,1,1,1,1,0,4,3,1,1,1,1,0,0,0,1,3.0,0
667,0,0,0,1,1,4,2,2,1,4,1,1,1,0,4,2.0,1
668,1,0,1,0,0,2,2,1,1,3,1,1,1,0,1,2.0,0
669,0,0,1,0,0,4,2,3,1,6,1,0,0,0,0,1.0,2
670,0,0,1,0,0,1,2,2,1,7,0,0,1,0,0,1.0,3
671,0,0,1,0,0,4,2,3,1,4,1,0,0,0,0,1.0,0
672,0,0,0,0,0,4,2,1,1,7,1,0,1,0,3,2.0,0
673,0,0,0,1,0,4,2,1,1,3,1,0,0,0,5,3.0,1
674,0,0,0,0,0,4,2,3,1,4,1,0,0,0,1,1.0,0
675,0,0,0,0,0,1,2,0,1,6,0,0,0,0,0,2.0,2
676,1,0,1,0,0,0,4,1,1,7,1,0,1,0,2,2.0,0
677,0,0,0,1,0,0,1,1,1,4,1,1,1,0,4,3.0,3
678,1,1,1,0,1,4,3,1,1,3,1,0,1,0,0,2.0,3
679,1,1,0,0,0,0,2,1,1,1,1,1,0,0,1,2.0,1
680,0,0,0,0,0,4,2,0,1,1,1,0,1,0,10,2.0,0
681,1,0,1,0,0,4,2,1,1,3,1,0,0,0,0,2.0,2
682,1,0,1,3,0,4,2,1,1,3,1,0,0,0,1,5.0,3
683,1,1,1,0,0,0,2,3,2,1,1,1,0,0,1,1.0,2
684,0,0,0,0,0,4,2,3,2,5,1,0,0,0,13,2.0,1
685,0,0,1,0,1,0,2,3,1,5,1,0,0,0,11,1.0,0
686,0,0,1,0,0,0,2,1,1,5,1,0,1,1,5,2.0,2
687,0,0,1,0,0,2,1,3,5,1,1,0,1,1,0,1.0,1
688,1,0,1,0,1,0,2,1,1,2,1,0,0,0,2,2.0,2
689,0,0,0,0,0,0,2,1,1,6,1,0,0,0,8,2.0,0
690,0,0,1,0,0,0,3,1,1,5,1,0,1,0,8,2.0,3
691,0,0,1,1,0,0,2,3,1,3,1,0,0,0,1,2.0,1
692,0,0,1,0,0,1,2,4,1,8,0,0,0,0,0,1.0,3
693,0,0,0,0,0,4,3,0,1,4,1,1,1,0,5,2.0,3
694,0,0,1,0,0,4,2,0,1,1,1,0,0,0,5,2.0,1
695,0,0,1,0,0,4,2,1,1,6,1,0,0,0,7,2.0,0
696,1,1,1,0,0,4,2,1,1,4,1,0,0,0,10,2.0,0
697,0,1,0,1,0,0,2,0,1,1,1,0,0,0,0,3.0,1
698,0,0,1,1,0,4,2,1,1,3,1,0,0,0,5,3.0,1
699,1,1,1,0,1,0,2,1,1,5,1,0,1,0,0,2.0,0
700,0,0,1,0,0,4,2,0,1,7,1,1,1,0,1,2.0,1
701,0,0,1,0,1,4,3,0,1,5,1,0,0,0,4,2.0,3
702,1,1,1,0,0,4,1,1,1,5,1,0,1,0,1,2.0,2
703,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,2.0,0
704,0,0,1,0,1,2,2,1,1,6,1,0,0,0,8,2.0,1
705,0,0,0,0,0,0,2,0,1,4,1,1,1,0,1,2.0,1
706,0,0,1,0,0,1,2,4,1,9,0,0,1,0,0,1.0,2
707,1,0,1,1,0,2,2,1,1,0,1,0,0,0,6,3.0,0
708,0,0,1,0,0,4,2,1,1,6,1,0,1,0,3,2.0,2
709,0,0,1,0,0,2,2,1,1,1,1,0,0,0,5,2.0,0
710,0,0,0,0,0,2,3,1,1,2,1,1,1,0,5,2.0,0
711,0,1,1,0,0,4,2,1,2,6,1,0,0,0,5,2.0,3
712,0,0,0,0,0,4,2,3,1,4,1,1,0,0,1,1.0,3
713,0,0,1,0,0,4,2,1,1,6,1,1,0,0,3,2.0,1
714,0,0,1,0,0,1,2,4,1,9,0,0,0,0,0,1.0,0
715,0,0,1,0,0,1,2,4,1,8,0,0,0,0,0,1.0,1
716,0,0,1,0,0,1,2,4,1,7,0,0,0,0,0,1.0,0
717,0,0,1,0,1,0,2,3,4,4,1,0,0,0,1,1.0,2
718,0,0,1,0,0,1,2,1,1,7,0,0,1,0,0,2.0,1
719,0,0,1,0,0,1,2,1,1,9,0,0,0,0,0,2.0,2
720,0,0,0,0,0,1,2,1,1,9,0,0,0,0,0,2.0,1
721,1,1,0,0,1,4,3,3,1,1,1,0,0,0,1,1.0,0
722,0,0,1,0,0,0,2,4,1,7,1,0,0,0,11,1.0,0
723,0,0,1,0,0,1,2,3,1,7,0,0,0,0,0,1.0,0
724,0,0,1,0,0,1,2,1,1,8,0,0,0,0,0,2.0,1
725,1,1,1,1,1,2,3,1,3,3,1,0,0,0,5,3.0,3
726,0,1,0,1,1,4,3,1,1,1,1,0,0,0,0,3.0,1
727,1,1,1,1,0,4,3,2,2,5,1,0,1,0,10,2.0,2
728,1,1,1,2,1,4,3,1,1,5,1,0,0,0,5,4.0,2
729,0,0,1,1,0,4,2,1,1,3,1,0,0,0,5,3.0,3
